id	Accession	Gene.name	Protein.description	Protein.IDs	Majority.protein.IDs	Fasta.headers	Number.of.proteins	Peptides	Razor.and.unique.peptides	Unique.peptides	Sequence.coverage.percent	Mol.weight.kDa	Sequence.length	Q.value	Score	Intensity	MS.MS.count	Mock_01	Mock_02	Mock_03	BoNT_01	BoNT_02	BoNT_03	Mock_01.norm	Mock_02.norm	Mock_03.norm	BoNT_01.norm	BoNT_02.norm	BoNT_03.norm	log2FC	p.mod	p.adj.BH	Candidate
3807	D4AE00	Ap3b2	AP-3 complex subunit beta	tr|D4AE00|D4AE00_RAT	tr|D4AE00|D4AE00_RAT	tr|D4AE00|D4AE00_RAT AP-3 complex subunit beta OS=Rattus norvegicus OX=10116 GN=Ap3b2 PE=1 SV=1	1	38	38	33	40.8	119.14	1082	0	323.31	3235400000	61	18.4148503700191	18.3299627233772	18.4649525038911	18.4585187586788	18.6312623322883	18.0879910752372	-0.00957817405348094	-0.000323538371732324	0.0204324475622498	0.0016757620318415	0.0363238372165756	-0.0582731822570081	0.0102681060485425	0.826131678848359	0.999354675409622	FALSE
3809	D4AE56	Ptges2	Prostaglandin E synthase 2	tr|D4AE56|D4AE56_RAT	tr|D4AE56|D4AE56_RAT	tr|D4AE56|D4AE56_RAT Prostaglandin E synthase 2 OS=Rattus norvegicus OX=10116 GN=Ptges2 PE=1 SV=1	1	15	15	15	48.4	43.451	384	0	118.63	914960000	19	17.7285981536264	17.6555027723455	17.792459876049	17.7972815526175	17.9065383321369	17.3868392315863	-0.0129233853122781	0.00812351573049769	0.0308468248541757	0.0233455611045451	-0.00549315780088788	-0.0765180207738621	0.0282375242475334	0.562986308685422	0.999354675409622	FALSE
3810	D4AE63	Myorg	Myogenesis-regulating glycosidase	tr|D4AE63|D4AE63_RAT	tr|D4AE63|D4AE63_RAT	tr|D4AE63|D4AE63_RAT Myogenesis-regulating glycosidase OS=Rattus norvegicus OX=10116 GN=Myorg PE=1 SV=1	1	3	3	3	5.3	81.342	716	0	4.8718	8515900	3	13.325446006996	12.8677034535651	13.0494912340281	13.1736615226362	13.2336046985358	12.9161967069738	0.223294185837851	-0.140306085269398	-0.0727520993862225	0.0390952489038161	-0.0390570736214871	0.0922091723941139	-0.0273371154980706	0.798153668944321	0.999354675409622	FALSE
3811	D4AE68	Gnaq	Guanine nucleotide binding protein, alpha q polypeptide, isoform CRA_a	tr|D4AE68|D4AE68_RAT;sp|P82471|GNAQ_RAT	tr|D4AE68|D4AE68_RAT;sp|P82471|GNAQ_RAT	tr|D4AE68|D4AE68_RAT Guanine nucleotide binding protein, alpha q polypeptide, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Gnaq PE=1 SV=2;sp|P82471|GNAQ_RAT Guanine nucleotide-binding protein G(q) subunit alpha OS=Rattus norvegicus OX=10116 GN=Gnaq PE=2	2	13	12	9	40.4	42.158	359	0	218.05	1906000000	30	18.1348574438451	17.9714649687577	18.0871105777787	18.1327005362321	18.2748513052501	17.8413186362353	0.0325628125319456	-0.036687380231887	-0.0352755657906806	-0.00200854765543501	0.00204672293776398	0.0171882915005839	-0.0188755334245116	0.673417732833708	0.999354675409622	FALSE
3812	D4AE79	Chmp1a	Charged multivesicular body protein 1A	tr|D4AE79|D4AE79_RAT	tr|D4AE79|D4AE79_RAT	tr|D4AE79|D4AE79_RAT Charged multivesicular body protein 1A OS=Rattus norvegicus OX=10116 GN=Chmp1a PE=1 SV=1	1	4	4	3	16.8	21.607	196	0	2.4069	62740000	3	14.8241134745019	14.5864293400619	14.9211435899051	14.9110642356218	15.0029468347895	14.4788328055063	-0.00441999272554827	-0.147961844841888	0.0725186104214762	0.0501163158200959	0.00390341656292381	-0.0715363751427027	-0.0207821947954258	0.778050683257449	0.999354675409622	FALSE
3813	D4AE96	Ipo7	Importin 7	tr|D4AE96|D4AE96_RAT	tr|D4AE96|D4AE96_RAT	tr|D4AE96|D4AE96_RAT Importin 7 OS=Rattus norvegicus OX=10116 GN=Ipo7 PE=1 SV=1	1	9	9	9	11.6	119.49	1038	0	190.97	242450000	13	15.0328206056752	14.8154333329259	15.1550553749092	15.0110088075872	15.200438879598	14.6084281013344	0.0285780515104829	-0.0946669389152003	0.130721308488309	-0.0256481991518085	0.0256863744341375	-0.117650166251806	0.0607481373510228	0.437247164864121	0.999354675409622	FALSE
3814	D4AEH3	Psmd7	Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 7 (Predicted)	tr|D4AEH3|D4AEH3_RAT	tr|D4AEH3|D4AEH3_RAT	tr|D4AEH3|D4AEH3_RAT Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 7 (Predicted) OS=Rattus norvegicus OX=10116 GN=Psmd7 PE=1 SV=1	1	9	9	9	39.1	36.491	320	0	323.31	476980000	10	14.891736245364	14.7864738452213	14.7991298148147	14.9832608476826	15.0876700148855	14.6817325512368	-0.0129701973424908	-0.0240903151615847	-0.125668140148042	0.0461399524017154	0.0124536211798664	0.0551903951087498	-0.0921708737808164	0.107818440734754	0.999354675409622	FALSE
3815	D4AEH9	Agl	Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (Glycogen debranching enzyme, glycogen storage disease type III) (Predicted), isoform CRA_a	tr|D4AEH9|D4AEH9_RAT	tr|D4AEH9|D4AEH9_RAT	tr|D4AEH9|D4AEH9_RAT Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (Glycogen debranching enzyme, glycogen storage disease type III) (Predicted), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Agl PE=1 SV=1	1	34	34	34	27.4	174.33	1532	0	244.77	1682800000	45	17.7966480414138	17.6674026469659	17.7540132087288	17.8005713339994	17.880348808156	17.5825536509556	0.0324732478865885	-0.00262986423775174	-0.0302530970546686	0.00398208789786092	-0.0543359363703669	0.0965431440067833	-0.0155330029800364	0.783366157930319	0.999354675409622	FALSE
3817	D4AEK9	Ccdc6	Coiled-coil domain-containing 6	tr|D4AEK9|D4AEK9_RAT	tr|D4AEK9|D4AEK9_RAT	tr|D4AEK9|D4AEK9_RAT Coiled-coil domain-containing 6 OS=Rattus norvegicus OX=10116 GN=Ccdc6 PE=1 SV=3	1	4	4	4	7	52.973	470	0	4.5297	114770000	4	13.312741174041	13.1619191654272	13.0516338003109	13.3674147512468	13.3708236064808	13.6735299244011	0.0287385992526189	-0.0279411270374632	-0.252460286733694	0.0509977238841697	-0.0836889193067299	0.667691636191244	-0.295554418429074	0.192881720734598	0.999354675409622	FALSE
3819	D4AEP0	Adss	Adenylosuccinate synthetase isozyme 2	tr|D4AEP0|D4AEP0_RAT	tr|D4AEP0|D4AEP0_RAT	tr|D4AEP0|D4AEP0_RAT Adenylosuccinate synthetase isozyme 2 OS=Rattus norvegicus OX=10116 GN=Adss PE=1 SV=1	1	9	9	9	24.8	50.085	456	0	167.07	187820000	9	15.5502357403867	15.3716745632472	15.4496967756706	15.5286677642329	15.5644472414244	15.2702223137419	0.0698767736020235	-0.014542121213823	-0.0507537033703171	0.0158943448739322	-0.0864216763593636	0.0680276335356756	0.00236021565587978	0.96995716138823	0.999354675409622	FALSE
3821	E9PSY8	Eps15	Epidermal growth factor receptor pathway substrate 15	tr|E9PSY8|E9PSY8_RAT	tr|E9PSY8|E9PSY8_RAT	tr|E9PSY8|E9PSY8_RAT Epidermal growth factor receptor pathway substrate 15 OS=Rattus norvegicus OX=10116 GN=Eps15 PE=1 SV=2	1	3	3	2	5.6	98.793	897	0	58.223	20978000	2	12.1934945596805	12.0509029646586	12.2585071471763	11.9745938399817	12.3106127816595	11.4652602842776	0.0522356998239857	0.00378638712574991	0.0971567750635469	-0.199079472449163	-0.00115602919614011	-0.397834289000487	0.250416217553024	0.0485245723586236	0.999354675409622	FALSE
3822	E9PT22		Uncharacterized protein	tr|E9PT22|E9PT22_RAT	tr|E9PT22|E9PT22_RAT	tr|E9PT22|E9PT22_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=1 SV=3	1	3	3	3	3	136.46	1246	0	7.9319	23431000	3	10.7067550064904	10.4617863710275	10.0907740546408	10.3198978771545	10.9840623696864	9.77340298969632	0.285725079354761	0.134898726215562	-0.35034738475106	-0.133546502555453	0.392522491551692	-0.369462650860841	0.0602543608946215	0.81085676757605	0.999354675409622	FALSE
3823	E9PT51	Poldip2	DNA polymerase delta-interacting protein 2	tr|E9PT51|E9PT51_RAT	tr|E9PT51|E9PT51_RAT	tr|E9PT51|E9PT51_RAT DNA polymerase delta-interacting protein 2 OS=Rattus norvegicus OX=10116 GN=Poldip2 PE=1 SV=3	1	12	12	12	43.5	41.797	368	0	196.21	705510000	14	16.7953801838396	16.6976463457268	16.6692726343189	16.8513586490335	16.867133922313	16.7103490630335	0.00219451400213899	-0.00139704178698324	-0.144004547774744	0.0257585266217526	-0.0965616985236234	0.195327679774491	-0.0892438611440694	0.344533884487679	0.999354675409622	FALSE
3824	E9PT53	Wfs1	Wolfram syndrome 1 homolog (Human)	tr|E9PT53|E9PT53_RAT	tr|E9PT53|E9PT53_RAT	tr|E9PT53|E9PT53_RAT Wolfram syndrome 1 homolog (Human) OS=Rattus norvegicus OX=10116 GN=Wfs1 PE=1 SV=2	1	10	10	10	11.2	100.56	890	0	53.786	367480000	11	16.2520925273928	16.1645141535277	16.1368109241052	16.1714113885693	16.3903873058683	15.8929222236306	0.0574739245507472	0.0640378330092814	-0.0778991909930558	-0.055621666847124	0.0252587520270779	-0.0235320926330347	0.0325025246733512	0.586256753890468	0.999354675409622	FALSE
3825	E9PT65	Rdx	Radixin	tr|E9PT65|E9PT65_RAT;tr|A0A0G2K095|A0A0G2K095_RAT	tr|E9PT65|E9PT65_RAT;tr|A0A0G2K095|A0A0G2K095_RAT	tr|E9PT65|E9PT65_RAT Radixin OS=Rattus norvegicus OX=10116 GN=Rdx PE=1 SV=2;tr|A0A0G2K095|A0A0G2K095_RAT Radixin OS=Rattus norvegicus OX=10116 GN=Rdx PE=1 SV=1	2	16	12	11	28.3	68.485	583	0	78.285	362330000	13	15.0942014247935	15.0954382326428	15.0872970809192	15.0723838645158	15.3351460696633	14.9361318028622	-0.0354756350166267	0.0599034551562848	-0.0624714911471664	-0.089707647868662	0.0349590588540022	0.084619029630555	-0.0226380372078011	0.735336271858729	0.999354675409622	FALSE
3826	E9PT83	Cenpf	Centromere protein F	tr|E9PT83|E9PT83_RAT	tr|E9PT83|E9PT83_RAT	tr|E9PT83|E9PT83_RAT Centromere protein F OS=Rattus norvegicus OX=10116 GN=Cenpf PE=1 SV=2	1	2	2	2	0.5	341.63	2985	0.0019277	1.9972	609900000	2	15.3134853701705	15.2664937563122	15.4637797853354	15.3704830831849	15.5736471874933	14.7088144670982	-0.0351908526226673	0.011959815842674	0.0950120502860344	-0.0106075921825648	0.0544610137010367	-0.361697469116453	0.129875020368007	0.300704378206602	0.999354675409622	FALSE
3827	E9PT90	Spart	Spartin	tr|E9PT90|E9PT90_RAT	tr|E9PT90|E9PT90_RAT	tr|E9PT90|E9PT90_RAT Spartin OS=Rattus norvegicus OX=10116 GN=Spart PE=1 SV=3	1	3	3	3	3.5	85.865	796	0	2.9862	20783000	3	13.0590740146636	12.7126129749365	12.7508953699693	13.0013026274788	13.1242344219256	12.9301829168653	0.0977867793892656	-0.154531978014166	-0.230483377561215	0.00760093963017972	-0.00756276434785075	0.247059968169426	-0.178108906545957	0.15725583121498	0.999354675409622	FALSE
3830	E9PTB7	Ptprj	Protein tyrosine phosphatase, receptor type, J	tr|E9PTB7|E9PTB7_RAT;tr|A0A0G2JXZ9|A0A0G2JXZ9_RAT	tr|E9PTB7|E9PTB7_RAT;tr|A0A0G2JXZ9|A0A0G2JXZ9_RAT	tr|E9PTB7|E9PTB7_RAT Protein tyrosine phosphatase, receptor type, J OS=Rattus norvegicus OX=10116 GN=Ptprj PE=1 SV=3;tr|A0A0G2JXZ9|A0A0G2JXZ9_RAT Protein tyrosine phosphatase, receptor type, J OS=Rattus norvegicus OX=10116 GN=Ptprj PE=1 SV=1	2	8	8	8	10	130.22	1178	0	28.758	65269000	11	15.4074669443975	15.2552499156203	15.3838392688545	15.3840754471379	15.4366139539449	15.1220190825124	0.0489571600401878	-0.00911758641336208	0.00523797224094419	-0.00684878979376768	-0.0924057814115707	0.0416735847334991	0.0342195107798697	0.530599670176474	0.999354675409622	FALSE
3831	E9PTG5	Plekha5	Pleckstrin homology domain-containing A5	tr|E9PTG5|E9PTG5_RAT;tr|D3ZSV9|D3ZSV9_RAT	tr|E9PTG5|E9PTG5_RAT;tr|D3ZSV9|D3ZSV9_RAT	tr|E9PTG5|E9PTG5_RAT Pleckstrin homology domain-containing A5 OS=Rattus norvegicus OX=10116 GN=Plekha5 PE=1 SV=2;tr|D3ZSV9|D3ZSV9_RAT Pleckstrin homology domain-containing A5 OS=Rattus norvegicus OX=10116 GN=Plekha5 PE=1 SV=3	2	13	13	13	10	145.59	1281	0	21.165	246720000	14	14.3774139035121	14.496416909118	14.2694189297411	14.1654566294985	14.5235006990228	14.1041892111536	0.0119532896629267	0.225098577592461	-0.116133196364327	-0.232418436925077	-0.0124698658255512	0.0168928838827843	0.116304696586302	0.326059376174932	0.999354675409622	FALSE
3832	Q5PQR0	Raly	RALY heterogeneous nuclear ribonucleoprotein	tr|Q5PQR0|Q5PQR0_RAT;tr|E9PTI6|E9PTI6_RAT	tr|Q5PQR0|Q5PQR0_RAT;tr|E9PTI6|E9PTI6_RAT	tr|Q5PQR0|Q5PQR0_RAT RALY heterogeneous nuclear ribonucleoprotein OS=Rattus norvegicus OX=10116 GN=Raly PE=1 SV=1;tr|E9PTI6|E9PTI6_RAT RALY heterogeneous nuclear ribonucleoprotein OS=Rattus norvegicus OX=10116 GN=Raly PE=1 SV=2	2	1	1	1	3.1	31.049	295	0.0069124	1.5256	25124000	1	13.9609974247181	14.0592599518451	13.2669621828079	13.3800551485449	13.5509872145215	13.577192765687	0.343943596521129	0.536348405971777	-0.370183157645197	-0.26941313222633	-0.236576564674534	0.238303224068577	0.259265105893332	0.358031752281116	0.999354675409622	FALSE
3833	E9PTK4	Thnsl1	Threonine synthase-like 1	tr|E9PTK4|E9PTK4_RAT	tr|E9PTK4|E9PTK4_RAT	tr|E9PTK4|E9PTK4_RAT Threonine synthase-like 1 OS=Rattus norvegicus OX=10116 GN=Thnsl1 PE=1 SV=1	1	9	9	9	14.5	82.709	745	0	53.632	348980000	11	14.9820131498921	14.7799757841163	15.1072579491919	15.092509404156	15.0556637365934	14.8418100173848	-0.0399382560608335	-0.147833339512971	0.0652150309827483	0.0381435456287084	-0.136797620358663	0.0980228980102804	-0.0406417959571273	0.646843070642706	0.999354675409622	FALSE
3835	E9PTV0	Guk1	Guanylate kinase 1	tr|E9PTV0|E9PTV0_RAT	tr|E9PTV0|E9PTV0_RAT	tr|E9PTV0|E9PTV0_RAT Guanylate kinase 1 OS=Rattus norvegicus OX=10116 GN=Guk1 PE=1 SV=2	1	6	6	6	39.3	24.052	219	0	155.1	438550000	6	16.5443003891995	16.5195134023266	16.6050164479114	16.5481144725752	16.75303389313	16.1467874180544	-0.0193700645470071	0.0499852309037652	0.0212544819086822	-0.0479704337455451	0.0188534883843826	-0.138718749113649	0.0732351142467507	0.233447532246149	0.999354675409622	FALSE
3836	E9PTW1	Scamp3	Secretory carrier-associated membrane protein	tr|E9PTW1|E9PTW1_RAT;tr|A0A0G2K5Q8|A0A0G2K5Q8_RAT	tr|E9PTW1|E9PTW1_RAT;tr|A0A0G2K5Q8|A0A0G2K5Q8_RAT	tr|E9PTW1|E9PTW1_RAT Secretory carrier-associated membrane protein OS=Rattus norvegicus OX=10116 GN=Scamp3 PE=1 SV=2;tr|A0A0G2K5Q8|A0A0G2K5Q8_RAT Secretory carrier-associated membrane protein OS=Rattus norvegicus OX=10116 GN=Clk2 PE=1 SV=1	2	8	8	8	33.4	38.497	350	0	140.64	1018500000	13	15.9434763478708	15.958552715431	16.0185696742797	15.9858863980737	16.1461907699727	15.7619666953821	-0.0437694842693792	0.065449165614456	0.0112323298832854	-0.0337738866408198	-0.0115650131666083	0.0528851498203482	0.00845525373848071	0.872210279048951	0.999354675409622	FALSE
3837	E9PTX9	Slc12a2	Solute carrier family 12 member 2	tr|E9PTX9|E9PTX9_RAT	tr|E9PTX9|E9PTX9_RAT	tr|E9PTX9|E9PTX9_RAT Solute carrier family 12 member 2 OS=Rattus norvegicus OX=10116 GN=Slc12a2 PE=1 SV=1	1	20	20	20	19	130.37	1203	0	199.65	1018500000	25	17.7694633842752	17.7431382422964	17.8096425404587	17.7843664621429	18.0184610089657	17.3687110652437	-0.0111266064625321	0.0566905338823352	0.00896103746475513	-0.0286379811690853	0.0673610672288042	-0.133714638915559	0.0498388392467996	0.454891835004155	0.999354675409622	FALSE
3838	E9PTY6	Fry	FRY microtubule-binding protein	tr|E9PTY6|E9PTY6_RAT;tr|A0A0G2K749|A0A0G2K749_RAT;tr|A0A096MKB4|A0A096MKB4_RAT	tr|E9PTY6|E9PTY6_RAT;tr|A0A0G2K749|A0A0G2K749_RAT	tr|E9PTY6|E9PTY6_RAT FRY microtubule-binding protein OS=Rattus norvegicus OX=10116 GN=Fry PE=1 SV=3;tr|A0A0G2K749|A0A0G2K749_RAT FRY microtubule-binding protein OS=Rattus norvegicus OX=10116 GN=Fry PE=1 SV=1	3	6	6	3	2.6	335.53	2991	0	11.91	70648000	7	13.5107641679179	13.2772874001304	13.6634469181326	13.5835529304665	13.6743026292122	13.2754261580842	-0.0210845102032062	-0.1604189956671	0.111506727755307	0.0192897997710811	-0.0280559999080663	0.0217417665416019	-0.0276574481732053	0.724627338471506	0.999354675409622	FALSE
3839	E9PU02	Trappc9	Trafficking protein particle complex 9	tr|E9PU02|E9PU02_RAT	tr|E9PU02|E9PU02_RAT	tr|E9PU02|E9PU02_RAT Trafficking protein particle complex 9 OS=Rattus norvegicus OX=10116 GN=Trappc9 PE=1 SV=3	1	9	9	4	8.7	128.31	1139	0	22.507	194090000	10	14.9536053679436	14.8219732354811	14.9985463584759	14.9400841426658	15.0834793273318	14.8110735988535	0.0191436611769903	-0.0183461889618345	0.0439931394530811	-0.0267920166750852	-0.0214923304338922	0.154776178665397	-0.020567073296061	0.755201775690622	0.999354675409622	FALSE
3840	E9PU13	Snx4	Sorting nexin 4	tr|E9PU13|E9PU13_RAT	tr|E9PU13|E9PU13_RAT	tr|E9PU13|E9PU13_RAT Sorting nexin 4 OS=Rattus norvegicus OX=10116 GN=Snx4 PE=1 SV=1	1	8	8	8	21.6	51.927	450	0	72.014	254050000	10	16.0462927253777	15.9456267222298	16.0788596361096	16.114901357509	16.292141859959	15.7764844388493	-0.0103768659834815	-0.0169005868076804	0.00209853249228348	0.0258173135735486	0.0649623175987073	-0.00202086593339273	-0.0379792285125805	0.394968373847496	0.999354675409622	FALSE
3841	E9PU24	Dnah11	Dynein, axonemal, heavy chain 11	tr|E9PU24|E9PU24_RAT	tr|E9PU24|E9PU24_RAT	tr|E9PU24|E9PU24_RAT Dynein, axonemal, heavy chain 11 OS=Rattus norvegicus OX=10116 GN=Dnah11 PE=4 SV=3	1	3	3	3	0.7	515.73	4487	0.0040075	1.7788	193120000	3	14.331686744747	13.691525441166	14.4441089961471	14.3091921069599	14.11731842601	13.9112047099772	0.0988376818386473	-0.44718133941866	0.191168420982575	0.0439285914772551	-0.286040587897471	-0.0434800663527126	0.0428056087251636	0.822601554099012	0.999354675409622	FALSE
3842	E9PU29	Rnf31	Ring finger protein 31	tr|E9PU29|E9PU29_RAT	tr|E9PU29|E9PU29_RAT	tr|E9PU29|E9PU29_RAT Ring finger protein 31 OS=Rattus norvegicus OX=10116 GN=Rnf31 PE=1 SV=2	1	3	3	3	5	119.24	1062	0	12.762	12236000	4	10.4795781917491	10.7891260464252	10.4534764246166	10.6924411473478	10.4542992936199	10.446979877591	-0.0911216067282592	0.312568530271539	-0.137314886116914	0.0893268962961341	-0.286910455856569	0.15444436569216	0.0424237437648803	0.804486375556868	0.999354675409622	FALSE
3843	E9PU34	Rmnd1	RCG41110	tr|E9PU34|E9PU34_RAT	tr|E9PU34|E9PU34_RAT	tr|E9PU34|E9PU34_RAT RCG41110 OS=Rattus norvegicus OX=10116 GN=Rmnd1 PE=1 SV=2	1	3	3	3	7.3	51.698	450	0	5.7234	46838000	3	12.4025058194576	12.2625940630532	12.1165389068551	12.2279768728347	12.5421612992696	11.8827576657072	0.127032548469077	0.0812630743882906	-0.179025876389669	-0.0799108507281814	0.0961780772818789	-0.114551318702897	0.0425179462056327	0.686672388525066	0.999354675409622	FALSE
3844	E9PU42	Vps26c	Down syndrome critical region gene 3 (Predicted), isoform CRA_c	tr|E9PU42|E9PU42_RAT	tr|E9PU42|E9PU42_RAT	tr|E9PU42|E9PU42_RAT Down syndrome critical region gene 3 (Predicted), isoform CRA_c OS=Rattus norvegicus OX=10116 GN=Vps26c PE=1 SV=2	1	3	3	3	12.8	32.936	297	0	8.1706	36462000	3	10.5923635954441	10.3321484676077	10.6648916692861	10.5594726933922	10.6802716052321	10.369924450926	0.0317553220970612	-0.134317523415662	0.084191883682853	-0.0335500325291863	-0.0508466191140218	0.0874804641574271	-0.00715137671665568	0.926228066078299	0.999354675409622	FALSE
3845	F1LLX6	Cadps	Calcium-dependent secretion activator 1	tr|F1LLX6|F1LLX6_RAT	tr|F1LLX6|F1LLX6_RAT	tr|F1LLX6|F1LLX6_RAT Calcium-dependent secretion activator 1 OS=Rattus norvegicus OX=10116 GN=Cadps PE=1 SV=3	1	31	2	2	37.8	129.67	1149	0	323.31	381180000	5	13.0436596060993	13.1939411072326	13.1008922584175	13.2549252634883	13.1329334368818	13.2845060361992	-0.108801581214774	0.135622202242129	-0.0716604411527439	0.0700496235999204	-0.190037701431365	0.410209135463626	-0.111686959252523	0.503910169439613	0.999354675409622	FALSE
3846	F1LM28	Nf1	Neurofibromin	tr|F1LM28|F1LM28_RAT;tr|A0A0G2JWL3|A0A0G2JWL3_RAT;sp|P97526|NF1_RAT	tr|F1LM28|F1LM28_RAT;tr|A0A0G2JWL3|A0A0G2JWL3_RAT;sp|P97526|NF1_RAT	tr|F1LM28|F1LM28_RAT Neurofibromin OS=Rattus norvegicus OX=10116 GN=Nf1 PE=1 SV=2;tr|A0A0G2JWL3|A0A0G2JWL3_RAT Neurofibromin OS=Rattus norvegicus OX=10116 GN=Nf1 PE=1 SV=1;sp|P97526|NF1_RAT Neurofibromin OS=Rattus norvegicus OX=10116 GN=Nf1 PE=1 SV=1	3	28	28	28	12.1	315.69	2808	0	155.38	654200000	31	16.729328648956	16.6372192019111	16.8136559518367	16.7687529356677	16.8232677129488	16.4456453696789	-0.00061768153178654	0.00141515374694229	0.0636181090927078	0.00639215260557124	-0.0771885685381682	-0.00613667423043735	0.0471162238236326	0.351683339070414	0.999354675409622	FALSE
3847	F1LM47	Sucla2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	tr|F1LM47|F1LM47_RAT	tr|F1LM47|F1LM47_RAT	tr|F1LM47|F1LM47_RAT Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Rattus norvegicus OX=10116 GN=Sucla2 PE=1 SV=1	1	25	25	25	55.1	50.306	465	0	323.31	20685000000	76	19.4418418803396	19.3410192487724	19.3790948704931	19.4209059782136	19.5743902644864	19.0082097500318	0.0456750484175318	0.0389946991739643	-0.0371634736852153	-0.00767530628284807	0.00771348156517704	-0.109792795311851	0.0524202979786011	0.359081388303711	0.999354675409622	FALSE
3848	F1LML7	Hip1r	Huntingtin-interacting protein 1-related	tr|F1LML7|F1LML7_RAT	tr|F1LML7|F1LML7_RAT	tr|F1LML7|F1LML7_RAT Huntingtin-interacting protein 1-related OS=Rattus norvegicus OX=10116 GN=Hip1r PE=1 SV=1	1	25	25	25	25.1	119.55	1069	0	93.359	842730000	32	17.1714309360906	17.0533532025303	17.1658491461764	17.2095295193961	17.3227203733567	16.9023044478337	0.00935196878523314	-0.0145834824514456	-0.0163213333852021	0.0150360995163674	-0.0098685449478576	0.0183897671067231	-0.0150367229088825	0.715964789489411	0.999354675409622	FALSE
3849	F1LMQ3	Psmd8	Proteasome 26S subunit, non-ATPase 8	tr|F1LMQ3|F1LMQ3_RAT	tr|F1LMQ3|F1LMQ3_RAT	tr|F1LMQ3|F1LMQ3_RAT Proteasome 26S subunit, non-ATPase 8 OS=Rattus norvegicus OX=10116 GN=Psmd8 PE=1 SV=1	1	3	3	3	9.1	39.877	353	0	4.7315	92257000	3	15.7039846578927	15.529613563729	15.659243363727	15.6721490641712	15.6389732042555	15.3838055259432	0.0637360175824043	-0.0164927942576777	-0.0010967888394588	-0.0005140287133647	-0.171785387053953	0.0217211722114097	0.0655748926803918	0.353566157002585	0.999354675409622	FALSE
3850	F1LMR7	Dpp6	Dipeptidyl aminopeptidase-like protein 6	tr|F1LMR7|F1LMR7_RAT;sp|P46101|DPP6_RAT	tr|F1LMR7|F1LMR7_RAT;sp|P46101|DPP6_RAT	tr|F1LMR7|F1LMR7_RAT Dipeptidyl aminopeptidase-like protein 6 OS=Rattus norvegicus OX=10116 GN=Dpp6 PE=1 SV=2;sp|P46101|DPP6_RAT Dipeptidyl aminopeptidase-like protein 6 OS=Rattus norvegicus OX=10116 GN=Dpp6 PE=1 SV=1	2	25	25	24	36.7	91.271	803	0	323.31	3765100000	48	18.5980525001616	18.4990361365911	18.6355905980453	18.685549560528	18.8149704234055	18.2555265501245	-0.0098060773126244	-0.0146801585595286	0.00764050831484747	0.0452765304794287	0.0366018949321848	-0.0741677407712368	-0.00818547073256072	0.873917367669526	0.999354675409622	FALSE
3851	F1LMS1	Cacna1e	Voltage-dependent R-type calcium channel subunit alpha	tr|F1LMS1|F1LMS1_RAT;sp|Q07652|CAC1E_RAT;tr|F1LNB9|F1LNB9_RAT;tr|A0A0G2JVW2|A0A0G2JVW2_RAT	tr|F1LMS1|F1LMS1_RAT;sp|Q07652|CAC1E_RAT;tr|F1LNB9|F1LNB9_RAT;tr|A0A0G2JVW2|A0A0G2JVW2_RAT	tr|F1LMS1|F1LMS1_RAT Voltage-dependent R-type calcium channel subunit alpha OS=Rattus norvegicus OX=10116 GN=Cacna1e PE=1 SV=3;sp|Q07652|CAC1E_RAT Voltage-dependent R-type calcium channel subunit alpha-1E OS=Rattus norvegicus OX=10116 GN=Cacna1e PE=1 SV=1;	4	11	10	10	6.2	259.4	2296	0	34.727	287210000	13	16.0135407712113	15.9966500191759	16.1061948590445	16.1048034811812	16.2544012388962	15.8429641047249	-0.0716228877730563	0.00562864251517808	0.000939687803964418	-0.0127746303774273	-0.00127237108728728	0.0359647323190055	-0.0289907627694016	0.540849623822811	0.999354675409622	FALSE
3852	F1LMU7	Gabra2	Gamma-aminobutyric acid receptor subunit alpha-2	tr|F1LMU7|F1LMU7_RAT;tr|F1LNE8|F1LNE8_RAT;sp|P23576|GBRA2_RAT	tr|F1LMU7|F1LMU7_RAT;tr|F1LNE8|F1LNE8_RAT;sp|P23576|GBRA2_RAT	tr|F1LMU7|F1LMU7_RAT Gamma-aminobutyric acid receptor subunit alpha-2 OS=Rattus norvegicus OX=10116 GN=Gabra2 PE=3 SV=3;tr|F1LNE8|F1LNE8_RAT Gamma-aminobutyric acid receptor subunit alpha-2 OS=Rattus norvegicus OX=10116 GN=Gabra2 PE=3 SV=3;sp|P23576|GBRA2_	3	8	4	4	17.5	51.182	451	0	6.2252	119730000	6	15.2036156537574	15.1825107451466	15.1476024382506	15.2167079717987	15.3974740961648	14.9293046481216	-0.00197975363156233	0.0710576200813174	-0.0780844813945451	-0.0213018881645741	0.0213687377767154	0.00187352731115148	-0.00364899728936095	0.946834353227019	0.999354675409622	FALSE
